Gen:	L_2
1	390.965
2	379.715
3	367.984
4	352.509
5	338.829
6	321.982
7	313.211
8	305.741
9	296.388
10	283.557
11	276.309
12	271.061
13	263.622
14	256.374
15	246.742
16	242.734
17	235.788
18	229.671
19	226.203
20	221.496
21	219.938
22	216.423
23	210.033
24	204.737
25	202.263
26	198.559
27	195.251
28	191.298
29	187.115
30	185.583
31	181.696
32	180.054
33	176.733
34	171.98
35	166.511
36	164.856
37	163.266
38	161.418
39	158.772
40	157.117
41	154.665
42	153.958
43	152.22
44	150.218
45	145.996
46	144.969
47	143.809
48	142.441
49	141.355
50	140.893
51	138.401
52	136.07
53	134.933
54	134.275
55	133.509
56	133.044
57	132.566
58	131.321
59	130.663
60	130.172
61	129.281
62	128.254
63	127.509
64	126.636
65	124.359
66	122.741
67	121.817
68	121.101
69	119.191
70	117.024
71	116.983
72	115.372
73	114.842
74	114.078
75	112.088
76	112.073
77	111.543
78	110.806
79	109.542
80	109.263
81	108.925
82	108.126
83	108.126
84	108.126
85	107.429
86	106.868
87	105.563
88	104.29
89	104.011
90	103.591
91	103.333
92	102.617
93	101.941
94	101.333
95	99.73
96	99.2343
97	99.1095
98	98.5189
99	98.3239
100	97.6772
101	97.1279
102	96.9626
103	95.9934
104	95.6297
105	94.6335
106	94.2871
107	92.2156
108	91.5304
109	91.3108
110	90.4408
111	90.0446
112	90.0446
113	89.3482
114	88.9254
115	88.8884
116	87.9512
117	87.47
118	87.2705
119	86.4979
120	86.2975
121	85.3253
122	85.1728
123	84.9045
124	84.4518
125	84.248
126	83.8271
127	83.5689
128	83.5689
129	83.5122
130	83.5122
131	82.991
132	82.9595
133	82.758
134	82.7013
135	82.3978
136	82.3347
137	82.264
138	81.9375
139	81.7489
140	81.7424
141	81.1691
142	81.1626
143	80.5639
144	80.3766
145	80.3766
146	79.8249
147	79.8249
148	78.6197
149	78.6197
150	78.6197
151	78.5132
152	78.3659
153	78.1548
154	77.788
155	77.2674
156	76.8875
157	76.8875
158	76.8875
159	76.8875
160	76.761
161	76.3125
162	76.1599
163	76.1234
164	75.9708
165	75.9708
166	75.9708
167	75.9708
168	75.9708
169	75.8291
170	75.8291
171	75.8291
172	75.8291
173	75.4544
174	75.3025
175	74.7861
176	74.7861
177	74.7861
178	74.7861
179	74.2434
180	74.2434
181	74.2434
182	74.1892
183	74.1892
184	73.8491
185	73.8425
186	73.8425
187	73.8425
188	73.8425
189	73.8425
190	73.8425
191	73.8425
192	73.8425
193	73.8425
194	73.8425
195	73.8425
196	73.4274
197	73.4274
198	73.4274
199	73.4274
200	73.4274
201	73.4274
202	73.4274
203	73.296
204	73.0718
205	73.004
206	73.004
207	73.004
208	72.7131
209	72.7131
210	72.7131
211	72.7131
212	72.7131
213	72.7131
214	72.7131
215	72.7131
216	72.6633
217	72.6633
218	72.6633
219	72.6633
220	72.6633
221	72.6633
222	72.6633
223	72.6633
224	72.6633
225	72.6633
226	72.6633
227	72.5959
228	72.5959
229	72.2739
230	72.2739
231	72.2739
232	72.2739
233	72.2739
